#==================================================================================#
# F. Gonzalez-Cataldo and Burkhard Militzer. "Ab initio determination of iron melting at terapascal pressures and Super-Earths core crystallization". Physical Review Research 5, 033194 (2023). https://doi.org/10.1103/PhysRevResearch.5.033194 
# All solids iron TDI calculations, including PAW-14, PAW-8, and PAW-16.  No Frenkel correction
#==================================================================================#
Fe326   144Fe  N=  1  V[A^3]=  3.1288  rho[g/cc]=  29.6384  T[K]=  26000  P[GPa]=  5005.1770  3.3600  E[Ha/Fe]=  1.37435667   0.00139792  F_DFT[Ha/Fe]=  0.17264269   0.00021850  S[kB/atom]=  14.595       0.0171842   #          PAW-14
Fe326b  144Fe  N=  1  V[A^3]=  3.1288  rho[g/cc]=  29.6384  T[K]=  26000  P[GPa]=  5001.7210  2.2630  E[Ha/Fe]=  1.37284909   0.00094515  F_DFT[Ha/Fe]=  0.17264269   0.00021850  S[kB/atom]=  14.5767      0.0117818   #          PAW-14
Fe336   144Fe  N=  1  V[A^3]=  4.3121  rho[g/cc]=  21.5050  T[K]=  18000  P[GPa]=  2002.3420  0.9590  E[Ha/Fe]=  0.49108057   0.00069255  F_DFT[Ha/Fe]=  -0.33514170  0.00027937  S[kB/atom]=  14.4945      0.0131007   #          PAW-14
Fe352   144Fe  N=  1  V[A^3]=  3.1391  rho[g/cc]=  29.5411  T[K]=  27500  P[GPa]=  5000.5930  1.2290  E[Ha/Fe]=  1.38805776   0.00051781  F_DFT[Ha/Fe]=  0.09045971   0.00021674  S[kB/atom]=  14.9         0.00644572  #          PAW-14
Fe352b  144Fe  N=  1  V[A^3]=  3.1391  rho[g/cc]=  29.5411  T[K]=  27500  P[GPa]=  4599.8520  1.9010  E[Ha/Fe]=  1.31409420   0.00114013  F_DFT[Ha/Fe]=  -0.01177143  0.00045358  S[kB/atom]=  15.2246      0.0140898   #          PAW-16
Fe382   144Fe  N=  1  V[A^3]=  6.4844  rho[g/cc]=  14.3009  T[K]=  10000  P[GPa]=  499.5060   0.5180  E[Ha/Fe]=  -0.06089824  0.00041825  F_DFT[Ha/Fe]=  -0.50226257  0.00008988  S[kB/atom]=  13.9372      0.0135088   #          PAW-14
Fe392   144Fe  N=  1  V[A^3]=  6.3598  rho[g/cc]=  14.5810  T[K]=  7500   P[GPa]=  496.0940   0.3710  E[Ha/Fe]=  -0.09161250  0.00030201  F_DFT[Ha/Fe]=  -0.38322890  0.00005614  S[kB/atom]=  12.278       0.0129335   #          PAW-14
Fe402   144Fe  N=  1  V[A^3]=  5.2509  rho[g/cc]=  17.6603  T[K]=  5000   P[GPa]=  926.2860   0.3630  E[Ha/Fe]=  0.02205019   0.00025909  F_DFT[Ha/Fe]=  -0.12522222  0.00005397  S[kB/atom]=  9.30099      0.0167141   #          PAW-14
Fe407   144Fe  N=  1  V[A^3]=  5.2509  rho[g/cc]=  17.6603  T[K]=  10000  P[GPa]=  1001.3900  0.8850  E[Ha/Fe]=  0.09673063   0.00063141  F_DFT[Ha/Fe]=  -0.29922919  0.00005513  S[kB/atom]=  12.5034      0.0200142   #          PAW-14
Fe412   144Fe  N=  1  V[A^3]=  4.3467  rho[g/cc]=  21.3343  T[K]=  5000   P[GPa]=  1729.6300  0.3300  E[Ha/Fe]=  0.27295287   0.00020617  F_DFT[Ha/Fe]=  0.14058670   0.00001633  S[kB/atom]=  8.35959      0.0130614   #          PAW-14
